2024-11-03T00:00:00,872.2522938254114
2024-11-03T01:00:00,819.2635182728344
2024-11-03T02:00:00,733.8619836869096
2024-11-03T03:00:00,736.9637412606285
2024-11-03T04:00:00,801.2115668552719
2024-11-03T05:00:00,833.3383571065496
2024-11-03T06:00:00,834.3236719654329
2024-11-03T07:00:00,896.9771903210707
2024-11-03T08:00:00,795.2394802592804
2024-11-03T09:00:00,670.0996346512238
2024-11-03T10:00:00,572.6218272774844
2024-11-03T11:00:00,513.5926408949998
2024-11-03T12:00:00,646.5907724432014
2024-11-03T13:00:00,472.84829887822724
2024-11-03T14:00:00,606.422199308526
2024-11-03T15:00:00,663.0275904876239
2024-11-03T16:00:00,775.731513523219
2024-11-03T17:00:00,851.9493795313465
2024-11-03T18:00:00,977.7731880799886
2024-11-03T19:00:00,1110.4993896584515
2024-11-03T20:00:00,1150.1038349982502
2024-11-03T21:00:00,1103.8007962814584
2024-11-03T22:00:00,1036.674160460039
2024-11-03T23:00:00,891.683181682681